,LINE,PATTERN_ABSTRACT,ROOT,ROOT_CLASS,PATTERN_LEMMA,PATTERN,DEFINE,CLASS,LEMMA,FORM,BW,GLOSS,FEAT,COND-T,COND-S,COMMENTS,STATUS
9726,9727,{i1ota2a3,x.b.l,c+n.c+n.c-n,{i1ota2a3,1ota2i3,LEXICON,[STEM-IV],{ixotabal,xotabil,IV,be_muddled,pos:verb asp:i vox:a,,a-# intrans,,
9727,9728,ta1a2~3,x.b.l,c+n.c+n.c-n,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-IV],taxab~al,taxab~al,IV,be_confounded;be_confused,pos:verb asp:i vox:a,,a-# intrans,,
9728,9729,1a2~a3,x.b.l,c+n.c+n.c-n,1a2~a3,1a2~i3,LEXICON,[STEM-IV],xab~al,xab~il,IV,confound;complicate;muddle,pos:verb asp:i vox:a,,u-# trans,,
9729,9730,1a2a3,x.b.l,c+n.c+n.c-n,1a2a3-u,1o2u3,LEXICON,[STEM-IV],xabal-u,xobul,IV,confuse;impede,pos:verb asp:i vox:a,,a-# trans,,
9730,9731,1a2a3,x.b.l,c+n.c+n.c-n,1a2i3-a,1o2a3,LEXICON,[STEM-IV],xabil-a,xobal,IV,be_confused;be_insane,pos:verb asp:i vox:a,,a-# intrans,,
9731,9732,{isota1o2a3,x.b.r,c+n.c+n.c-n,{isota1o2a3,sota1o2i3,LEXICON,[STEM-IV],{isotaxobar,sotaxobir,IV,inquire,pos:verb asp:i vox:a,,a-# trans,,
9732,9733,{i1ota2a3,x.b.r,c+n.c+n.c-n,{i1ota2a3,1ota2i3,LEXICON,[STEM-IV],{ixotabar,xotabir,IV,test;explore,pos:verb asp:i vox:a,,a-# trans,,
9733,9734,>a1o2a3,x.b.r,c+n.c+n.c-n,>a1o2a3,1o2i3,LEXICON,[STEM-IV],>axobar,xobir,IV,notify;inform;communicate,pos:verb asp:i vox:a,,u-# trans,,
9734,9735,ta1a2~3,x.b.r,c+n.c+n.c-n,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-IV],taxab~ar,taxab~ar,IV,inquire,pos:verb asp:i vox:a,,a-# trans,,
9735,9736,ta1A2a3,x.b.r,c+n.c+n.c-n,ta1A2a3,ta1A2a3,LEXICON,[STEM-IV],taxAbar,taxAbar,IV,negotiate;parley,pos:verb asp:i vox:a,,a-# trans,,
9736,9737,1a2~a3,x.b.r,c+n.c+n.c-n,1a2~a3,1a2~i3,LEXICON,[STEM-IV],xab~ar,xab~ir,IV,notify;inform,pos:verb asp:i vox:a,,u-# trans,,
9737,9738,1A2a3,x.b.r,c+n.c+n.c-n,1A2a3,1A2i3,LEXICON,[STEM-IV],xAbar,xAbir,IV,contact,pos:verb asp:i vox:a,,u-# trans,,
9738,9739,1a2a3,x.b.r,c+n.c+n.c-n,1a2a3-u,1o2u3,LEXICON,[STEM-IV],xabar-u,xobur,IV,try;experience,pos:verb asp:i vox:a,,a-# trans,,
9739,9740,1a2a3,x.b.r,c+n.c+n.c-n,1a2u3-u,1o2u3,LEXICON,[STEM-IV],xabur-u,xobur,IV,know_well,pos:verb asp:i vox:a,,a-# trans,,
9740,9741,1a2~a3,x.b.S,c+n.c+n.c-n,1a2~a3,1a2~i3,LEXICON,[STEM-IV],xab~aS,xab~iS,IV,mix;muddle,pos:verb asp:i vox:a,,u-# trans,,
9741,9742,1a2a3,x.b.S,c+n.c+n.c-n,1a2a3-i,1o2i3,LEXICON,[STEM-IV],xabaS-i,xobiS,IV,mix;mingle,pos:verb asp:i vox:a,,a-# trans,,
9742,9743,{i1ota2a3,x.b.T,c+n.c+n.c-n,{i1ota2a3,1ota2i3,LEXICON,[STEM-IV],{ixotabaT,xotabiT,IV,bump;resist;wander,pos:verb asp:i vox:a,,a-# trans,,
9743,9744,>a1o2a3,x.b.t,c+n.c+n.c-n,>a1o2a3,1o2i3,LEXICON,[STEM-IV],>axobat,xobit,IV,be_humble,pos:verb asp:i vox:a,,u-# trans,,
9744,9745,ta1a2~3,x.b.T,c+n.c+n.c-n,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-IV],taxab~aT,taxab~aT,IV,strike;collide;stray;stumble;bungle,pos:verb asp:i vox:a,,a-# trans,,
9745,9746,1a2a3,x.b.T,c+n.c+n.c-n,1a2a3-i,1o2i3,LEXICON,[STEM-IV],xabaT-i,xobiT,IV,beat;strike,pos:verb asp:i vox:a,,a-# trans,,
9746,9747,ta1A2a3,x.b.v,c+n.c+n.c-n,ta1A2a3,ta1A2a3,LEXICON,[STEM-IV],taxAbav,taxAbav,IV,be_malicious;feel_embarrassed,pos:verb asp:i vox:a,,a-# intrans,,
9747,9748,1a2a3,x.b.v,c+n.c+n.c-n,1a2u3-u,1o2u3,LEXICON,[STEM-IV],xabuv-u,xobuv,IV,be_wicked;be_malignant,pos:verb asp:i vox:a,,a-# intrans,,
9748,9749,1a2a3,x.b.w,c+n.c+n.w,1a2A-u,1o2,LEXICON,[STEM-IV],xabA-u,xob,IV,die_out,pos:verb asp:i vox:a,,a-# #-uw defective trans,,
9749,9750,{i1ota2a3,x.b.z,c+n.c+n.c-n,{i1ota2a3,1ota2i3,LEXICON,[STEM-IV],{ixotabaz,xotabiz,IV,bake;be_baked,pos:verb asp:i vox:a,,a-# trans,,
9750,9751,1a2a3,x.b.z,c+n.c+n.c-n,1a2a3-i,1o2i3,LEXICON,[STEM-IV],xabaz-i,xobiz,IV,bake,pos:verb asp:i vox:a,,a-# trans,,
9751,9752,{ino1a2a3,x.d.$,c+n.c+n.c-n,{ino1a2a3,no1a2i3,LEXICON,[STEM-IV],{inoxada$,noxadi$,IV,be_scratched;be_offended;be_ruined,pos:verb asp:i vox:a,,a-# intrans,,
9752,9753,ta1a2~3,x.d.$,c+n.c+n.c-n,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-IV],taxad~a$,taxad~a$,IV,be_scratched;be_offended;be_ruined,pos:verb asp:i vox:a,,a-# intrans,,
9753,9754,1a2~a3,x.d.$,c+n.c+n.c-n,1a2~a3,1a2~i3,LEXICON,[STEM-IV],xad~a$,xad~i$,IV,scratch;offend;ruin,pos:verb asp:i vox:a,,u-# trans,,
9754,9755,1a2a3,x.d.$,c+n.c+n.c-n,1a2a3-i,1o2i3,LEXICON,[STEM-IV],xada$-i,xodi$,IV,scratch;offend;ruin,pos:verb asp:i vox:a,,a-# trans,,
9755,9756,{i1o2awo2a3,x.D.b,c+n.c+n.c-n,{i1o2awo2a3,1o2awo2i3,LEXICON,[STEM-IV],{ixoDawoDab,xoDawoDib,IV,become_green,pos:verb asp:i vox:a,,a-# intrans,,
9756,9757,1a2~a3,x.D.b,c+n.c+n.c-n,1a2~a3,1a2~i3,LEXICON,[STEM-IV],xaD~ab,xaD~ib,IV,color;dye;stain,pos:verb asp:i vox:a,,u-# trans,,
9757,9758,1a2a3,x.D.b,c+n.c+n.c-n,1a2a3-i,1o2i3,LEXICON,[STEM-IV],xaDab-i,xoDib,IV,dye;colorize,pos:verb asp:i vox:a,,a-# trans,,
9758,9759,1a2a3,x.D.b,c+n.c+n.c-n,1a2a3-i,1o2i3,LEXICON,[STEM-IV],xaDab-i,xoDib,IV,become_green,pos:verb asp:i vox:a,,a-# intrans,,
9759,9760,1a2a3,x.D.b,c+n.c+n.c-n,1a2i3-a,1o2a3,LEXICON,[STEM-IV],xaDib-a,xoDab,IV,become_green,pos:verb asp:i vox:a,,a-# intrans,,
9760,9761,ta1a2~3,x.d.d,c+n.c+n.c-n,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-IV],taxad~ad,taxad~ad,IV,be_furrowed;become_wrinkled,pos:verb asp:i vox:a,,a-# intrans,,
9761,9762,1a2a3,x.D.D,c+n.c-n.2,1a2~-a,1a2~,LEXICON,[STEM-IV],xaD~-a,xaD~,IV,shock;frighten,pos:verb asp:i vox:a,v-suff,a-# gem trans,,
9762,9763,1a2a3,x.D.D,c+n.c-n.2,1a2~-a,1o2a3,LEXICON,[STEM-IV],xaD~-a,xoDaD,IV,shock;frighten,pos:verb asp:i vox:a,c-suff,a-# gem trans,,
9763,9764,1a2a3,x.d.d,c+n.c-n.2,1a2~-u,1u2~,LEXICON,[STEM-IV],xad~-u,xud~,IV,furrow;plow,pos:verb asp:i vox:a,v-suff,a-# gem trans,,
9764,9765,1a2a3,x.d.d,c+n.c-n.2,1a2~-u,1o2u3,LEXICON,[STEM-IV],xad~-u,xodud,IV,furrow;plow,pos:verb asp:i vox:a,c-suff,a-# gem trans,,
9765,9766,1a2a3,x.D.d,c+n.c+n.c-n,1a2a3-i,1o2i3,LEXICON,[STEM-IV],xaDad-i,xoDid,IV,cut_off;restrain;tame,pos:verb asp:i vox:a,,a-# trans,,
9766,9767,{ino1a2a3,x.d.E,c+n.c+n.c-n,{ino1a2a3,no1a2i3,LEXICON,[STEM-IV],{inoxadaE,noxadiE,IV,be_deceived,pos:verb asp:i vox:a,,a-# intrans,,
9767,9768,{i1ota2a3,x.D.E,c+n.c+n.c-n,{i1ota2a3,1ota2i3,LEXICON,[STEM-IV],{ixotaDaE,xotaDiE,IV,submit;be_subject,pos:verb asp:i vox:a,,a-# trans,,
9768,9769,>a1o2a3,x.D.E,c+n.c+n.c-n,>a1o2a3,1o2i3,LEXICON,[STEM-IV],>axoDaE,xoDiE,IV,subdue;subjugate;subject,pos:verb asp:i vox:a,,u-# trans,,
9769,9770,1a2~a3,x.D.E,c+n.c+n.c-n,1a2~a3,1a2~i3,LEXICON,[STEM-IV],xaD~aE,xaD~iE,IV,subdue;subjugate,pos:verb asp:i vox:a,,u-# trans,,
9770,9771,1A2a3,x.d.E,c+n.c+n.c-n,1A2a3,1A2i3,LEXICON,[STEM-IV],xAdaE,xAdiE,IV,deceive,pos:verb asp:i vox:a,,u-# trans,,
9771,9772,1a2a3,x.d.E,c+n.c+n.c-n,1a2a3-a,1o2a3,LEXICON,[STEM-IV],xadaE-a,xodaE,IV,deceive,pos:verb asp:i vox:a,,a-# trans,,
9772,9773,1a2a3,x.D.E,c+n.c+n.c-n,1a2a3-a,1o2a3,LEXICON,[STEM-IV],xaDaE-a,xoDaE,IV,submit;be_subject,pos:verb asp:i vox:a,,a-# trans,,
9773,9774,{i1o2a3~,x.D.l,c+n.c+n.c-n,{i1o2a3~,1o2a3~,LEXICON,[STEM-IV],{ixoDal~,xoDal~,IV,be_moist,pos:verb asp:i vox:a,v-suff,a-# gem intrans,,
9774,9775,{i1o2a3~,x.D.l,c+n.c+n.c-n,{i1o2a3~,1o2a3i3,LEXICON,[STEM-IV],{ixoDal~,xoDalil,IV,be_moist,pos:verb asp:i vox:a,c-suff,a-# gem intrans,,
9775,9776,>a1o2a3,x.D.l,c+n.c+n.c-n,>a1o2a3,1o2i3,LEXICON,[STEM-IV],>axoDal,xoDil,IV,moisten;wet,pos:verb asp:i vox:a,,u-# trans,,
9776,9777,1a2~a3,x.D.l,c+n.c+n.c-n,1a2~a3,1a2~i3,LEXICON,[STEM-IV],xaD~al,xaD~il,IV,moisten;wet,pos:verb asp:i vox:a,,u-# trans,,
9777,9778,1a2a3,x.d.l,c+n.c+n.c-n,1a2i3-a,1o2a3,LEXICON,[STEM-IV],xadil-a,xodal,IV,stiffen;be_numb,pos:verb asp:i vox:a,,a-# trans,,
9778,9779,1a2a3,x.D.l,c+n.c+n.c-n,1a2i3-a,1o2a3,LEXICON,[STEM-IV],xaDil-a,xoDal,IV,be_moist,pos:verb asp:i vox:a,,a-# intrans,,
9779,9780,{isota1o2a3,x.d.m,c+n.c+n.c-n,{isota1o2a3,sota1o2i3,LEXICON,[STEM-IV],{isotaxodam,sotaxodim,IV,use;utilize;employ;operate,pos:verb asp:i vox:a,,a-# trans,,
9780,9781,1a2~a3,x.d.m,c+n.c+n.c-n,1a2~a3,1a2~i3,LEXICON,[STEM-IV],xad~am,xad~im,IV,employ;hire,pos:verb asp:i vox:a,,u-# trans,,
9781,9782,1a2a3,x.d.m,c+n.c+n.c-n,1a2a3-i,1o2i3,LEXICON,[STEM-IV],xadam-i,xodim,IV,serve;assist,pos:verb asp:i vox:a,,a-# trans,,
9782,9783,1a2a3,x.D.m,c+n.c+n.c-n,1a2a3-i,1o2i3,LEXICON,[STEM-IV],xaDam-i,xoDim,IV,munch;bite,pos:verb asp:i vox:a,,a-# trans,,
9783,9784,1a2a3,x.d.m,c+n.c+n.c-n,1a2a3-u,1o2u3,LEXICON,[STEM-IV],xadam-u,xodum,IV,serve;assist,pos:verb asp:i vox:a,,a-# trans,,
9784,9785,1A2a3,x.d.n,c+n.c+n.n,1A2a3,1A2i3,LEXICON,[STEM-IV],xAdan,xAdin,IV,befriend;be_sociable_with,pos:verb asp:i vox:a,,u-# #n trans,,
9785,9786,{i1o2a3~,x.D.r,c+n.c+n.c-n,{i1o2a3~,1o2a3~,LEXICON,[STEM-IV],{ixoDar~,xoDar~,IV,become_green,pos:verb asp:i vox:a,v-suff,a-# gem intrans,,
9786,9787,{i1o2a3~,x.D.r,c+n.c+n.c-n,{i1o2a3~,1o2a3i3,LEXICON,[STEM-IV],{ixoDar~,xoDarir,IV,become_green,pos:verb asp:i vox:a,c-suff,a-# gem intrans,,
9787,9788,{i1o2awo2a3,x.D.r,c+n.c+n.c-n,{i1o2awo2a3,1o2awo2i3,LEXICON,[STEM-IV],{ixoDawoDar,xoDawoDir,IV,become_green,pos:verb asp:i vox:a,,a-# intrans,,
9788,9789,>a1o2a3,x.d.r,c+n.c+n.c-n,>a1o2a3,1o2i3,LEXICON,[STEM-IV],>axodar,xodir,IV,make_numb;anesthetize,pos:verb asp:i vox:a,,u-# trans,,
9789,9790,ta1a2~3,x.d.r,c+n.c+n.c-n,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-IV],taxad~ar,taxad~ar,IV,be_numbed;be_stunned;calm_down,pos:verb asp:i vox:a,,a-# intrans,,
9790,9791,1a2~a3,x.d.r,c+n.c+n.c-n,1a2~a3,1a2~i3,LEXICON,[STEM-IV],xad~ar,xad~ir,IV,make_numb;anesthetize;seclude,pos:verb asp:i vox:a,,u-# trans,,
9791,9792,1a2~a3,x.D.r,c+n.c+n.c-n,1a2~a3,1a2~i3,LEXICON,[STEM-IV],xaD~ar,xaD~ir,IV,make_green;dye_green,pos:verb asp:i vox:a,,u-# trans,,
9792,9793,1a2a3,x.d.r,c+n.c+n.c-n,1a2a3-u,1o2u3,LEXICON,[STEM-IV],xadar-u,xodur,IV,confine;seclude,pos:verb asp:i vox:a,,a-# trans,,
9793,9794,1a2a3,x.d.r,c+n.c+n.c-n,1a2i3-a,1o2a3,LEXICON,[STEM-IV],xadir-a,xodar,IV,be_numb;be_paralyzed,pos:verb asp:i vox:a,,a-# intrans,,
9794,9795,1a2a3,x.D.r,c+n.c+n.c-n,1a2i3-a,1o2a3,LEXICON,[STEM-IV],xaDir-a,xoDar,IV,be_green,pos:verb asp:i vox:a,,a-# intrans,,
9795,9796,ta1a2o3a4,x.D.x.D,c+n.c+n.c+n.c-n,ta1a2o3a4,ta1a2o3a4,LEXICON,[STEM-IV],taxaDoxaD,taxaDoxaD,IV,be_jolted;be_rocked;be_shaken,pos:verb asp:i vox:a,,a-# intrans,,
9796,9797,1a2o3a4,x.D.x.D,c+n.c+n.c+n.c-n,1a2o3a4,1a2o3i4,LEXICON,[STEM-IV],xaDoxaD,xaDoxiD,IV,move;shake;upset,pos:verb asp:i vox:a,,u-# trans,,
9797,9798,{ino1a2a3,x.f.D,c+n.c+n.c-n,{ino1a2a3,no1a2i3,LEXICON,[STEM-IV],{inoxafaD,noxafiD,IV,be_lowered;decrease,pos:verb asp:i vox:a,,a-# intrans,,
9798,9799,ta1a2~3,x.f.D,c+n.c+n.c-n,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-IV],taxaf~aD,taxaf~aD,IV,be_lowered;be_reduced;be_decreased,pos:verb asp:i vox:a,,a-# intrans,,
9799,9800,1a2~a3,x.f.D,c+n.c+n.c-n,1a2~a3,1a2~i3,LEXICON,[STEM-IV],xaf~aD,xaf~iD,IV,lower;reduce;decrease,pos:verb asp:i vox:a,,u-# trans,,
9800,9801,1a2a3,x.f.D,c+n.c+n.c-n,1a2a3-i,1o2i3,LEXICON,[STEM-IV],xafaD-i,xofiD,IV,lower;decrease;reduce,pos:verb asp:i vox:a,,a-# trans,,
9801,9802,1a2a3,x.f.D,c+n.c+n.c-n,1a2u3-u,1o2u3,LEXICON,[STEM-IV],xafuD-u,xofuD,IV,subside;become_low,pos:verb asp:i vox:a,,a-# intrans,,
9802,9803,{isota1o2a3,x.f.f,c+n.c-n.2,{isota1a2~,sota1i2~,LEXICON,[STEM-IV],{isotaxaf~,sotaxif~,IV,lighten;disdain,pos:verb asp:i vox:a,v-suff,a-# gem trans,,
9803,9804,{isota1o2a3,x.f.f,c+n.c-n.2,{isota1a2~,sota1o2i3,LEXICON,[STEM-IV],{isotaxaf~,sotaxofif,IV,lighten;disdain,pos:verb asp:i vox:a,c-suff,a-# gem trans,,
9804,9805,ta1a2~3,x.f.f,c+n.c+n.c-n,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-IV],taxaf~af,taxaf~af,IV,be_decreased;be_mitigated,pos:verb asp:i vox:a,,a-# intrans,,
9805,9806,1a2a3,x.f.f,c+n.c-n.2,1a2~-i,1i2~,LEXICON,[STEM-IV],xaf~-i,xif~,IV,be_light;decrease;reduce,pos:verb asp:i vox:a,v-suff,a-# gem intrans,,
9806,9807,1a2a3,x.f.f,c+n.c-n.2,1a2~-i,1o2i3,LEXICON,[STEM-IV],xaf~-i,xofif,IV,be_light;decrease;reduce,pos:verb asp:i vox:a,c-suff,a-# gem intrans,,
9807,9808,1a2~a3,x.f.f,c+n.c+n.c-n,1a2~a3,1a2~i3,LEXICON,[STEM-IV],xaf~af,xaf~if,IV,decrease;mitigate,pos:verb asp:i vox:a,,u-# trans,,
9808,9809,>a1o2a3,x.f.q,c+n.c+n.c-n,>a1o2a3,1o2i3,LEXICON,[STEM-IV],>axofaq,xofiq,IV,fail;go_down,pos:verb asp:i vox:a,,u-# trans,,
9809,9810,1a2~a3,x.f.q,c+n.c+n.c-n,1a2~a3,1a2~i3,LEXICON,[STEM-IV],xaf~aq,xaf~iq,IV,plaster;roughcast,pos:verb asp:i vox:a,,u-# trans,,
9810,9811,1a2a3,x.f.q,c+n.c+n.c-n,1a2a3-i,1o2i3,LEXICON,[STEM-IV],xafaq-i,xofiq,IV,tremble;beat,pos:verb asp:i vox:a,,a-# trans,,
9811,9812,1a2a3,x.f.q,c+n.c+n.c-n,1a2a3-u,1o2u3,LEXICON,[STEM-IV],xafaq-u,xofuq,IV,tremble;beat,pos:verb asp:i vox:a,,a-# trans,,
9812,9813,ta1a2~3,x.f.r,c+n.c+n.c-n,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-IV],taxaf~ar,taxaf~ar,IV,be_timid;be_shy,pos:verb asp:i vox:a,,a-# intrans,,
9813,9814,1a2~a3,x.f.r,c+n.c+n.c-n,1a2~a3,1a2~i3,LEXICON,[STEM-IV],xaf~ar,xaf~ir,IV,watch;guard;protect,pos:verb asp:i vox:a,,u-# trans,,
9814,9815,1a2a3,x.f.r,c+n.c+n.c-n,1a2a3-u,1o2u3,LEXICON,[STEM-IV],xafar-u,xofur,IV,watch;guard;protect,pos:verb asp:i vox:a,,a-# trans,,
9815,9816,1a2a3,x.f.r,c+n.c+n.c-n,1a2i3-a,1o2a3,LEXICON,[STEM-IV],xafir-a,xofar,IV,be_timid;be_shy,pos:verb asp:i vox:a,,a-# intrans,,
9816,9817,1a2a3,x.f.s,c+n.c+n.c-n,1a2a3-u,1o2u3,LEXICON,[STEM-IV],xafas-u,xofus,IV,ridicule;mock;destroy,pos:verb asp:i vox:a,,a-# trans,,
9817,9818,{i1ota2a3,x.f.t,c+n.c+n.c-n,{i1ota2a3,1ota2i3,LEXICON,[STEM-IV],{ixotafat,xotafit,IV,be_inaudible;be_silent;become_dim,pos:verb asp:i vox:a,,a-# intrans,,
9818,9819,>a1o2a3,x.f.t,c+n.c+n.c-n,>a1o2a3,1o2i3,LEXICON,[STEM-IV],>axofat,xofit,IV,silence;make_silent,pos:verb asp:i vox:a,,u-# trans,,
9819,9820,1A2a3,x.f.t,c+n.c+n.c-n,1A2a3,1A2i3,LEXICON,[STEM-IV],xAfat,xAfit,IV,lower;reduce,pos:verb asp:i vox:a,,u-# trans,,
9820,9821,1a2a3,x.f.t,c+n.c+n.c-n,1a2a3-u,1o2u3,LEXICON,[STEM-IV],xafat-u,xofut,IV,be_inaudible;be_silent;become_dim,pos:verb asp:i vox:a,,a-# intrans,,
9821,9822,{isota1o2a3,x.f.y,c+n.c+n.y,{isota1o2aY,sota1o2,LEXICON,[STEM-IV],{isotaxofaY,sotaxof,IV,hide;be_hidden;disappear,pos:verb asp:i vox:a,,a-# #-iy defective trans,,
9822,9823,{i1ota2a3,x.f.y,c+n.c+n.y,{i1ota2aY,1ota2,LEXICON,[STEM-IV],{ixotafaY,xotaf,IV,vanish;be_hidden;be_missing,pos:verb asp:i vox:a,,a-# #-iy defective trans,,
9823,9824,>a1o2a3,x.f.y,c+n.c+n.y,>a1o2aY,1o2,LEXICON,[STEM-IV],>axofaY,xof,IV,hide;conceal,pos:verb asp:i vox:a,,u-# #-iy defective trans,,
9824,9825,ta1a2~3,x.f.y,c+n.c+n.y,ta1a2~aY,ta1a2~,LEXICON,[STEM-IV],taxaf~aY,taxaf~,IV,hide,pos:verb asp:i vox:a,,a-# #-aY defective trans,,
9825,9826,1a2a3,x.f.y,c+n.c+n.y,1a2aY-i,1o2,LEXICON,[STEM-IV],xafaY-i,xof,IV,hide;conceal,pos:verb asp:i vox:a,,a-# #-iy defective trans,,
9826,9827,1a2a3,x.f.y,c+n.c+n.y,1a2i3-a,1o2,LEXICON,[STEM-IV],xafiy-a,xof,IV,be_hidden,pos:verb asp:i vox:a,,a-# #-aY defective trans,,
9827,9828,>a1o2a3,x.j.l,c+n.c+n.c-n,>a1o2a3,1o2i3,LEXICON,[STEM-IV],>axojal,xojil,IV,embarrass,pos:verb asp:i vox:a,,u-# trans,,
9828,9829,1a2~a3,x.j.l,c+n.c+n.c-n,1a2~a3,1a2~i3,LEXICON,[STEM-IV],xaj~al,xaj~il,IV,shame;embarrass,pos:verb asp:i vox:a,,u-# trans,,
9829,9830,1a2a3,x.j.l,c+n.c+n.c-n,1a2i3-a,1o2a3,LEXICON,[STEM-IV],xajil-a,xojal,IV,be_ashamed;be_shy,pos:verb asp:i vox:a,,a-# intrans,,
9830,9831,{i1ota2a3,x.l.b,c+n.c+n.c-n,{i1ota2a3,1ota2i3,LEXICON,[STEM-IV],{ixotalab,xotalib,IV,seize;cajole;bewitch,pos:verb asp:i vox:a,,a-# trans,,
9831,9832,1A2a3,x.l.b,c+n.c+n.c-n,1A2a3,1A2i3,LEXICON,[STEM-IV],xAlab,xAlib,IV,cajole;beguile;bewitch,pos:verb asp:i vox:a,,u-# trans,,
9832,9833,1a2a3,x.l.b,c+n.c+n.c-n,1a2a3-i,1o2i3,LEXICON,[STEM-IV],xalab-i,xolib,IV,seize;clutch;pounce,pos:verb asp:i vox:a,,a-# trans,,
9833,9834,1a2a3,x.l.b,c+n.c+n.c-n,1a2a3-u,1o2u3,LEXICON,[STEM-IV],xalab-u,xolub,IV,cajole;bewitch;charm,pos:verb asp:i vox:a,,a-# trans,,
9834,9835,ta1a2o3a4,x.l.b.S,c+n.c+n.c+n.c-n,ta1a2o3a4,ta1a2o3a4,LEXICON,[STEM-IV],taxalobaS,taxalobaS,IV,clown,pos:verb asp:i vox:a,,a-# trans,,
9835,9836,>a1o2a3,x.l.d,c+n.c+n.c-n,>a1o2a3,1o2i3,LEXICON,[STEM-IV],>axolad,xolid,IV,eternalize;perpetuate;remain,pos:verb asp:i vox:a,,u-# trans,,
9836,9837,ta1a2~3,x.l.d,c+n.c+n.c-n,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-IV],taxal~ad,taxal~ad,IV,become_immortal;become_perpetual,pos:verb asp:i vox:a,,a-# intrans,,
9837,9838,1a2~a3,x.l.d,c+n.c+n.c-n,1a2~a3,1a2~i3,LEXICON,[STEM-IV],xal~ad,xal~id,IV,make_eternal;perpetuate;remain,pos:verb asp:i vox:a,,u-# trans,,
9838,9839,1a2a3,x.l.d,c+n.c+n.c-n,1a2a3-u,1o2u3,LEXICON,[STEM-IV],xalad-u,xolud,IV,be_everlasting;be_immortal;remain,pos:verb asp:i vox:a,,a-# intrans,,
9839,9840,{ino1a2a3,x.l.E,c+n.c+n.c-n,{ino1a2a3,no1a2i3,LEXICON,[STEM-IV],{inoxalaE,noxaliE,IV,be_torn_out;be_dislocated,pos:verb asp:i vox:a,,a-# intrans,,
9840,9841,ta1a2~3,x.l.E,c+n.c+n.c-n,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-IV],taxal~aE,taxal~aE,IV,disintegrate;break,pos:verb asp:i vox:a,,a-# trans,,
9841,9842,1a2~a3,x.l.E,c+n.c+n.c-n,1a2~a3,1a2~i3,LEXICON,[STEM-IV],xal~aE,xal~iE,IV,remove;displace,pos:verb asp:i vox:a,,u-# trans,,
9842,9843,1A2a3,x.l.E,c+n.c+n.c-n,1A2a3,1A2i3,LEXICON,[STEM-IV],xAlaE,xAliE,IV,divorce,pos:verb asp:i vox:a,,u-# trans,,
9843,9844,1a2a3,x.l.E,c+n.c+n.c-n,1a2a3-a,1o2a3,LEXICON,[STEM-IV],xalaE-a,xolaE,IV,take_off;rip_out,pos:verb asp:i vox:a,,a-# trans,,
9844,9845,1a2a3,x.l.E,c+n.c+n.c-n,1a2u3-u,1o2u3,LEXICON,[STEM-IV],xaluE-u,xoluE,IV,be_dissolute,pos:verb asp:i vox:a,,a-# intrans,,
9845,9846,{isota1o2a3,x.l.f,c+n.c+n.c-n,{isota1o2a3,sota1o2i3,LEXICON,[STEM-IV],{isotaxolaf,sotaxolif,IV,appoint_as_successor,pos:verb asp:i vox:a,,a-# trans,,
9846,9847,{i1ota2a3,x.l.f,c+n.c+n.c-n,{i1ota2a3,1ota2i3,LEXICON,[STEM-IV],{ixotalaf,xotalif,IV,differ;be_different;disagree,pos:verb asp:i vox:a,,a-# trans,,
9847,9848,>a1o2a3,x.l.f,c+n.c+n.c-n,>a1o2a3,1o2i3,LEXICON,[STEM-IV],>axolaf,xolif,IV,leave;compensate;break,pos:verb asp:i vox:a,,u-# trans,,
9848,9849,ta1a2~3,x.l.f,c+n.c+n.c-n,ta1a2~a3,ta1a2~a3,LEXICON,[STEM-IV],taxal~af,taxal~af,IV,be_late;be_tardy;fall_behind,pos:verb asp:i vox:a,,a-# trans,,
9849,9850,ta1A2a3,x.l.f,c+n.c+n.c-n,ta1A2a3,ta1A2a3,LEXICON,[STEM-IV],taxAlaf,taxAlaf,IV,disagree;differ,pos:verb asp:i vox:a,,a-# trans,,
9850,9851,1a2~a3,x.l.f,c+n.c+n.c-n,1a2~a3,1a2~i3,LEXICON,[STEM-IV],xal~af,xal~if,IV,appoint_as_successor;leave_behind,pos:verb asp:i vox:a,,u-# trans,,
9851,9852,1A2a3,x.l.f,c+n.c+n.c-n,1A2a3,1A2i3,LEXICON,[STEM-IV],xAlaf,xAlif,IV,contradict;conflict_with;go_against,pos:verb asp:i vox:a,,u-# trans,,
9852,9853,1a2a3,x.l.f,c+n.c+n.c-n,1a2a3-u,1o2u3,LEXICON,[STEM-IV],xalaf-u,xoluf,IV,succeed;come_after;substitute,pos:verb asp:i vox:a,,a-# trans,,
9853,9854,{i1ota2a3,x.l.j,c+n.c+n.c-n,{i1ota2a3,1ota2i3,LEXICON,[STEM-IV],{ixotalaj,xotalij,IV,quiver;tremble;move,pos:verb asp:i vox:a,,a-# trans,,
