ID,lemma,pos,lemmatizedGloss,Arabic Lemma,,ROOT,Len,ROOT-#,AMBIG SET
3004,juwsobAn_1,noun_prop,Jospin,جُوسْبان,4,NTWS,4,NTWS,NTWS
6823,juwsoliyn_1,noun_prop,Jocelyn,جُوسْلِين,4,NTWS,4,NTWS,NTWS
10528,juwzif_1,noun_prop,Joseph,جُوزِف,4,NTWS,4,NTWS,NTWS
3005,juwziyb_1,noun_prop,Josip,جُوزِيب,4,NTWS,4,NTWS,NTWS
3006,juwziyf_1,noun_prop,Josef,جُوزِيف,4,NTWS,4,NTWS,NTWS
3007,juwziyfA_1,noun_prop,Josefa,جُوزِيفا,4,NTWS,4,NTWS,NTWS
13513,juwziyh_1,noun_prop,Jose,جُوزِيه,4,NTWS,4,NTWS,NTWS
3008,juzodAn_1,noun,wallet,جُزْدان,4,NTWS,4,NTWS,NTWS
3009,juzolAn_1,noun,wallet,جُزْلان,4,NTWS,4,NTWS,NTWS
3010,jwAnotanAmuw_1,noun_prop,Guantnamo,جوانْتَنامُو,4,NTWS,4,NTWS,NTWS
3011,jwrdAn_1,noun_prop,Jordan,جوردان,4,NTWS,4,NTWS,NTWS
7360,ka_1,abbrev,K.;11th;(kilo-),كَ,4,NTWS,4,NTWS,NTWS
7359,ka_1,prep,a;like,كَ,1,NTWS,4,NTWS,NTWS
3012,kAb_1,noun_prop,Cape,كاب,4,NTWS,4,NTWS,NTWS
9804,kabAriyh_1,noun,cabaret,كَبارِيه,4,NTWS,4,NTWS,NTWS
3013,kAbil_1,noun,cable,كابِل,4,NTWS,4,NTWS,NTWS
3014,kabiykaj_1,noun_prop,Asian_crowfoot,كَبِيكَج,4,NTWS,4,NTWS,NTWS
3015,kAbiylA_1,noun_prop,Kabila,كابِيلا,4,NTWS,4,NTWS,NTWS
3016,kAbiyn_1,noun,cabin,كابِين,4,NTWS,4,NTWS,NTWS
3017,kAbiynap_1,noun,cabinet;cabinet_post,كابِينَة,4,NTWS,4,NTWS,NTWS
975,kAbiytAl_1,noun_prop,Capital,كابِيتال,4,NTWS,4,NTWS,NTWS
7362,kAbotin_1,noun,captain;Capt.,كابْتِن,4,NTWS,4,NTWS,NTWS
7361,kAbotin_2,noun_prop,Captain,كابْتِن,4,NTWS,4,NTWS,NTWS
3018,kAbrAl_1,noun_prop,Cabral,كابرال,4,NTWS,4,NTWS,NTWS
3019,kAbul_1,noun_prop,Kabul,كابُل,4,NTWS,4,NTWS,NTWS
9454,kAbuliy~_1,adj,of/from_Kabul,كابُلِيّ,4,NTWS,4,NTWS,NTWS
9455,kAbuliy~_1,noun,of/from_Kabul,كابُلِيّ,4,NTWS,4,NTWS,NTWS
9452,kAbuliy~_2,adj,Kabuli,كابُلِيّ,4,NTWS,4,NTWS,NTWS
9453,kAbuliy~_2,noun,Kabuli,كابُلِيّ,4,NTWS,4,NTWS,NTWS
3020,kabuwriyA_1,noun,crab,كَبُورِيا,4,NTWS,4,NTWS,NTWS
3021,kacomiyr_1,noun_prop,Kashmir,كَشْمِير,4,NTWS,4,NTWS,NTWS
16692,kacomiyr_2,noun,cashmere,كَشْمِير,4,NTWS,4,NTWS,NTWS
14346,kacomiyriy~_1,adj,from/of_Kashmir,كَشْمِيرِيّ,4,NTWS,4,NTWS,NTWS
14344,kacomiyriy~_2,adj,cashmere,كَشْمِيرِيّ,4,NTWS,4,NTWS,NTWS
14340,kacomiyriy~_3,adj,Kashmiri,كَشْمِيرِيّ,4,NTWS,4,NTWS,NTWS
14341,kacomiyriy~_3,noun,Kashmiri,كَشْمِيرِيّ,4,NTWS,4,NTWS,NTWS
3022,kAdomiyuwm_1,noun,cadmium,كادْمِيُوم,4,NTWS,4,NTWS,NTWS
3023,kAf_1,noun,kaf_(Arabic_letter),كاف,4,NTWS,4,NTWS,NTWS
1641,kAfAloyiyrz_1,noun_prop,Cavaliers,كافالْيِيرز,4,NTWS,4,NTWS,NTWS
3024,kAfitiyriyA_1,noun,cafeteria,كافِتِيرِيا,4,NTWS,4,NTWS,NTWS
3025,kAfiyiyn_1,noun,caffeine,كافِيِين,4,NTWS,4,NTWS,NTWS
1960,kafrocuwbA_1,noun_prop,Kfar_Shouba;Kafr_Shouba,كَفرْشُوبا,4,NTWS,4,NTWS,NTWS
3026,kAfuwr_1,noun,camphor,كافُور,4,NTWS,4,NTWS,NTWS
977,kAgAmiy_1,noun_prop,Kagame,كاغامِي,4,NTWS,4,NTWS,NTWS
3028,kAgid_1,noun,paper,كاغِد,4,NTWS,4,NTWS,NTWS
3027,kAgiT_1,noun,paper,كاغِط,4,NTWS,4,NTWS,NTWS
3029,kAgiV_1,noun,paper,كاغِذ,4,NTWS,4,NTWS,NTWS
7365,kahoramAn_1,adj,amber,كَهْرَمان,4,NTWS,4,NTWS,NTWS
7366,kahoramAn_1,noun,amber,كَهْرَمان,4,NTWS,4,NTWS,NTWS
7363,kahoraTiysiy~_1,adj,electromagnetic,كَهْرَطِيسِيّ,4,NTWS,4,NTWS,NTWS
7364,kahoraTiysiy~_1,noun,electromagnetism,كَهْرَطِيسِيّ,4,NTWS,4,NTWS,NTWS
3035,kAk_1,noun_prop,Kak,كاك,4,NTWS,4,NTWS,NTWS
3036,kAkinoj_1,noun,ground_cherry,كاكِنْج,4,NTWS,4,NTWS,NTWS
3038,kAl~uw_1,noun,callus;corn,كالُّو,4,NTWS,4,NTWS,NTWS
3039,kalaboc_1,noun,handcuff;manacle,كَلَبْش,4,NTWS,4,NTWS,NTWS
3040,kalAconikuwf_1,noun_prop,Kalashnikov,كَلاشْنِكُوف,4,NTWS,4,NTWS,NTWS
3041,kalAs_1,noun_prop,Callas,كَلاس,4,NTWS,4,NTWS,NTWS
3042,kAlAtrAfA_1,noun_prop,Calatrava,كالاترافا,4,NTWS,4,NTWS,NTWS
3043,kAliyAriy_1,noun_prop,Cagliari,كالِيارِي,4,NTWS,4,NTWS,NTWS
7367,kAliyfuwroniy~_1,adj,Californian,كالِيفُورْنِيّ,4,NTWS,4,NTWS,NTWS
7368,kAliyfuwroniy~_1,noun,Californian,كالِيفُورْنِيّ,4,NTWS,4,NTWS,NTWS
3044,kAliyfuwroniyA_1,noun_prop,California,كالِيفُورْنِيا,4,NTWS,4,NTWS,NTWS
13820,kalodAr_1,noun_prop,Kaldar;Keldar,كَلْدار,4,NTWS,4,NTWS,NTWS
3045,kAlofin_1,noun_prop,Calvin,كالْفِن,4,NTWS,4,NTWS,NTWS
3046,kalokat~A_1,noun_prop,Calcutta,كَلْكَتّا,4,NTWS,4,NTWS,NTWS
3047,kalosiyuwm_1,noun,calcium,كَلْسِيُوم,4,NTWS,4,NTWS,NTWS
3048,kalosuwn_1,noun,underpants,كَلْسُون,4,NTWS,4,NTWS,NTWS
3049,kAluwn_1,noun,gallon,كالُون,4,NTWS,4,NTWS,NTWS
3050,kamA_1,conj,and;a;also,كَما,1,NTWS,4,NTWS,NTWS
3051,kamanojA_1,noun,kamanja_(three_stringed_fiddle),كَمَنْجا,4,NTWS,4,NTWS,NTWS
3052,kamAnojiy~_1,adj,violinist;fiddler,كَمانْجِيّ,4,NTWS,4,NTWS,NTWS
3053,kAmAtcuw_1,noun_prop,Camacho,كاماتشُو,4,NTWS,4,NTWS,NTWS
3054,kAmb_1,noun_prop,Camp,كامب,4,NTWS,4,NTWS,NTWS
3055,kAmbuwmAyuwriynoziy_1,noun_prop,Campomaiorense,كامبُومايُورِينْزِي,4,NTWS,4,NTWS,NTWS
3056,kAmirA_1,noun,camera,كامِرا,4,NTWS,4,NTWS,NTWS
3057,kamiruwn_1,noun_prop,Cameroon;Cameroun,كَمِرُون,4,NTWS,4,NTWS,NTWS
3058,kamiruwniy~_1,adj,from/of_the_Cameroon/Cameroun,كَمِرُونِيّ,4,NTWS,4,NTWS,NTWS
9458,kamo_1,pron_interrog,how_many/much,كَمْ,2,NTWS,4,NTWS,NTWS
9459,kamo_2,pron_rel,how_many/much,كَمْ,2,NTWS,4,NTWS,NTWS
9457,kamo_3,abbrev,kilometer(s),كَمْ,4,NTWS,4,NTWS,NTWS
9456,kamo_3,adv_rel,how,كَمْ,2,NTWS,4,NTWS,NTWS
3059,kamobAlA_1,noun_prop,Kampala,كَمْبالا,4,NTWS,4,NTWS,NTWS
3060,kamobariyt_1,noun,cambric,كَمْبَرِيت,4,NTWS,4,NTWS,NTWS
3061,kAmobil_1,noun_prop,Campbell,كامْبِل,4,NTWS,4,NTWS,NTWS
3062,kamobiyAlap_1,noun,bill_of_exchange;loan_payment,كَمْبِيالَة,4,NTWS,4,NTWS,NTWS
3063,kamobiyuw_1,noun,rate_of_exchange,كَمْبِيُو,4,NTWS,4,NTWS,NTWS
3064,kAmobiyuw_1,noun,rate_of_exchange,كامْبِيُو,4,NTWS,4,NTWS,NTWS
3065,kAmobiyuwhAt_1,noun,rate_of_exchange,كامْبِيُوهات,4,NTWS,4,NTWS,NTWS
217,kamobiyuwtir_1,noun,computer,كَمْبِيُوتِر,4,NTWS,4,NTWS,NTWS
218,kamobiyuwtiriy~_1,adj,computer,كَمْبِيُوتِرِيّ,4,NTWS,4,NTWS,NTWS
3066,kamobrij_1,noun_prop,Cambridge,كَمْبرِج,4,NTWS,4,NTWS,NTWS
7369,kAmobuwdiy~_1,adj,Cambodian;Kampuchean,كامْبُودِيّ,4,NTWS,4,NTWS,NTWS
7370,kAmobuwdiy~_1,noun,Cambodian;Kampuchean;Cambodians;Kampucheans,كامْبُودِيّ,4,NTWS,4,NTWS,NTWS
3067,kAmobuwdiyA_1,noun_prop,Cambodia;Kampuchea,كامْبُودِيا,4,NTWS,4,NTWS,NTWS
3068,kAmodiysuw_1,noun_prop,Camdessus,كامْدِيسُو,4,NTWS,4,NTWS,NTWS
3069,kamoxA_1,noun,silk_fabric;damask,كَمْخا,4,NTWS,4,NTWS,NTWS
3070,kamoyuwn_1,noun,truck,كَمْيُون,4,NTWS,4,NTWS,NTWS
3071,kanabiyh_1,noun,sofa,كَنَبِيه,4,NTWS,4,NTWS,NTWS
3072,kanadA_1,noun_prop,Canada,كَنَدا,4,NTWS,4,NTWS,NTWS
7371,kanadiy~_1,adj,Canadian,كَنَدِيّ,4,NTWS,4,NTWS,NTWS
7372,kanadiy~_1,noun,Canadian,كَنَدِيّ,4,NTWS,4,NTWS,NTWS
3073,kanahowar_1,noun,cloud;cumuli,كَنَهْوَر,4,NTWS,4,NTWS,NTWS
3074,kanakiynA_1,noun,quinine,كَنَكِينا,4,NTWS,4,NTWS,NTWS
3075,kAniyngohAm_1,noun_prop,Cunnigham,كانِينغْهام,4,NTWS,4,NTWS,NTWS
3077,kanodariy~_1,noun_prop,Kandari,كَنْدَرِيّ,4,NTWS,4,NTWS,NTWS
3078,kanodican_1,noun,air_conditioner,كَنْدِشَن,4,NTWS,4,NTWS,NTWS
209,kanodiynAwA_1,noun_prop,Kandinawa,كَنْدِيناوا,4,NTWS,4,NTWS,NTWS
3079,kanoduc_1,noun,magpie,كَنْدُش,4,NTWS,4,NTWS,NTWS
10349,kanoEAniy~_1,adj,Canaanite,كَنْعانِيّ,4,NTWS,4,NTWS,NTWS
10350,kanoEAniy~_1,noun,Canaanite,كَنْعانِيّ,4,NTWS,4,NTWS,NTWS
10351,kanoEAniy~_2,noun_prop,Kan'ani,كَنْعانِيّ,4,NTWS,4,NTWS,NTWS
3080,kAnog_1,noun_prop,Kang,كانْغ,4,NTWS,4,NTWS,NTWS
3081,kanojaruw_1,noun,kangaroo,كَنْجَرُو,4,NTWS,4,NTWS,NTWS
3082,kAnokAn_1,noun_prop,Can-Can,كانْكان,4,NTWS,4,NTWS,NTWS
3083,kAnokuwn_1,noun_prop,Cancn,كانْكُون,4,NTWS,4,NTWS,NTWS
3084,kAnosAy_1,noun_prop,Kansai,كانْساي,4,NTWS,4,NTWS,NTWS
3076,kAnoSuwl_1,noun,console,كانْصُول,4,NTWS,4,NTWS,NTWS
3085,kAnotirobriy_1,noun_prop,Canterbury,كانْتِرْبرِي,4,NTWS,4,NTWS,NTWS
3086,kAnotiyn_1,noun,canteen,كانْتِين,4,NTWS,4,NTWS,NTWS
3087,kAnotuw_1,noun,secondhand_good,كانْتُو,4,NTWS,4,NTWS,NTWS
3088,kAnotuwn_1,noun,canton,كانْتُون,4,NTWS,4,NTWS,NTWS
3089,kAnuw_1,noun,canoe,كانُو,4,NTWS,4,NTWS,NTWS
3090,kAnuwn_1,noun_prop,Kanun_(part_of_month_name_Dec._and_Jan.),كانُون,4,NTWS,4,NTWS,NTWS
3091,kaOan~a_1,verb_pseudo,"a_if,_a_though,_like",كَأَنَّ,3,NTWS,4,NTWS,NTWS
3092,kaOan~amA_1,part,a_if,كَأَنَّما,3,NTWS,4,NTWS,NTWS
3093,kar~iyTap_1,noun,cart;wagon,كَرِّيطَة,4,NTWS,4,NTWS,NTWS
3094,kArAdiytc_1,noun_prop,Karadzic,كارادِيتش,4,NTWS,4,NTWS,NTWS
3095,karAfat~ap_1,noun,necktie,كَرافَتَّة,4,NTWS,4,NTWS,NTWS
3097,kArAjiytc_1,noun_prop,Karajic,كاراجِيتش,4,NTWS,4,NTWS,NTWS
3098,kArAkAs_1,noun_prop,Caracas,كاراكاس,4,NTWS,4,NTWS,NTWS
3099,karakuwn_1,noun,police_station,كَرَكُون,4,NTWS,4,NTWS,NTWS
3100,karakuwz_1,noun,shadow_puppet,كَرَكُوز,4,NTWS,4,NTWS,NTWS
3101,karAmanoliys_1,noun_prop,Karamanlis,كَرامَنْلِيس,4,NTWS,4,NTWS,NTWS
3102,karAmiyl_1,noun,caramel,كَرامِيل,4,NTWS,4,NTWS,NTWS
3103,kArAr_1,noun_prop,Carar,كارار,4,NTWS,4,NTWS,NTWS
3104,kArAtiyh_1,noun,karate,كاراتِيه,4,NTWS,4,NTWS,NTWS
3105,kArAtociy_1,noun_prop,Karachi,كاراتْشِي,4,NTWS,4,NTWS,NTWS
3106,karawoyA_1,noun,caraway,كَرَوْيا,4,NTWS,4,NTWS,NTWS
1441,karAyiyb_1,noun_prop,Caribbean,كَرايِيب,4,NTWS,4,NTWS,NTWS
976,kArisotin_1,noun_prop,Carsten,كارِسْتِن,4,NTWS,4,NTWS,NTWS
3107,kAriy_1,noun_prop,Carey,كارِي,4,NTWS,4,NTWS,NTWS
3108,kAriybiy_1,noun_prop,Caribbean,كارِيبِي,4,NTWS,4,NTWS,NTWS
3109,kAriykAtuwr_1,noun,caricature;cartoon,كارِيكاتُور,4,NTWS,4,NTWS,NTWS
3110,kAriykAtuwriy~_1,adj,caricature;cartoon,كارِيكاتُورِيّ,4,NTWS,4,NTWS,NTWS
3111,kArizomiy~_1,adj,charismatic,كارِزْمِيّ,4,NTWS,4,NTWS,NTWS
3112,kArl_1,noun_prop,Karl;Carl,كارل,4,NTWS,4,NTWS,NTWS
3113,kArltuwn_1,noun_prop,Carlton,كارلتُون,4,NTWS,4,NTWS,NTWS
3114,karobalAC_1,noun_prop,Karbala,كَرْبَلاء,4,NTWS,4,NTWS,NTWS
8844,karobalAQiy~_1,adj,from/of_Karbala,كَرْبَلائِيّ,4,NTWS,4,NTWS,NTWS
8845,karobalAQiy~_1,noun,from/of_Karbala,كَرْبَلائِيّ,4,NTWS,4,NTWS,NTWS
8843,karobalAQiy~_2,noun_prop,Karbalai,كَرْبَلائِيّ,4,NTWS,4,NTWS,NTWS
3115,karobirAtiyr_1,noun,carburetor,كَرْبِراتِير,4,NTWS,4,NTWS,NTWS
3116,karodinAl_1,noun,cardinal,كَرْدِنال,4,NTWS,4,NTWS,NTWS
3117,karokadan~_1,noun,rhinoceros,كَرْكَدَنّ,4,NTWS,4,NTWS,NTWS
3118,karokalA_1,noun_prop,Karkala,كَرْكَلا,4,NTWS,4,NTWS,NTWS
3119,karokanod_1,noun,ruby;gem,كَرْكَنْد,4,NTWS,4,NTWS,NTWS
3120,karokuwk_1,noun_prop,Kirkuk,كَرْكُوك,4,NTWS,4,NTWS,NTWS
3121,kAroluw_1,noun_prop,Carlo,كارْلُو,4,NTWS,4,NTWS,NTWS
3122,kAroluws_1,noun_prop,Carlos,كارْلُوس,4,NTWS,4,NTWS,NTWS
3124,karonAfAl_1,noun,carnival,كَرْنافال,4,NTWS,4,NTWS,NTWS
3125,karonAfAliy~_1,adj,carnival-related;carnival-like,كَرْنافالِيّ,4,NTWS,4,NTWS,NTWS
3126,karonak_1,noun_prop,Karnak,كَرْنَك,4,NTWS,4,NTWS,NTWS
3127,kAronAtAkA_1,noun_prop,Karnataka,كارْناتاكا,4,NTWS,4,NTWS,NTWS
3128,kAroniy_1,noun_prop,Karni,كارْنِي,4,NTWS,4,NTWS,NTWS
3129,kAroniycuwfAs_1,noun_prop,Karnisovas,كارْنِيشُوفاس,4,NTWS,4,NTWS,NTWS
16713,karoniyh_1,noun,identity_card;carnet,كَرْنِيه,4,NTWS,4,NTWS,NTWS
3130,kAroniyh_1,noun,identity_card;carnet,كارْنِيه,4,NTWS,4,NTWS,NTWS
3131,karosuwE_1,noun_prop,Karsua,كَرْسُوع,4,NTWS,4,NTWS,NTWS
3132,kArotir_1,noun_prop,Carter,كارْتِر,4,NTWS,4,NTWS,NTWS
220,kArotuzuwf_1,noun_prop,Kartuzov,كارْتُزُوف,4,NTWS,4,NTWS,NTWS
3133,karoxAnojiy~_1,adj,artisan;worker,كَرْخانْجِيّ,4,NTWS,4,NTWS,NTWS
3134,kAruwAnA_1,noun_prop,Caruana,كارُوانا,4,NTWS,4,NTWS,NTWS
3135,karuwb_1,noun,cherub,كَرُوب,4,NTWS,4,NTWS,NTWS
3136,karuwbiym_1,noun,cherub,كَرُوبِيم,4,NTWS,4,NTWS,NTWS
3137,kAruwsiyl_1,noun_prop,Carousel,كارُوسِيل,4,NTWS,4,NTWS,NTWS
262,kArw_1,noun,cart;wagon,كارو,4,NTWS,4,NTWS,NTWS
1931,kasarowAn_1,noun_prop,Keserwan;Kesserwan,كَسَرْوان,4,NTWS,4,NTWS,NTWS
3138,kasaruwnap_1,noun,casserole,كَسَرُونَة,4,NTWS,4,NTWS,NTWS
3139,kAsiymuwf_1,noun_prop,Kasimov,كاسِيمُوف,4,NTWS,4,NTWS,NTWS
3140,kAsiyt_1,noun,cassette,كاسِيت,4,NTWS,4,NTWS,NTWS
3141,kasoliyk_1,noun_prop,Kaslik,كَسْلِيك,4,NTWS,4,NTWS,NTWS
3142,kAsoriylz_1,noun_prop,Kasrils,كاسْرِيلز,4,NTWS,4,NTWS,NTWS
3143,kasotanAC_1,noun,chestnut;chestnut_tree,كَسْتَناء,4,NTWS,4,NTWS,NTWS
3144,kasotanAQiy~_1,adj,chestnut-colored;maroon,كَسْتَنائِيّ,4,NTWS,4,NTWS,NTWS
3145,kAsotiylA_1,noun_prop,Castilla,كاسْتِيلا,4,NTWS,4,NTWS,NTWS
3146,kAstrw_1,noun_prop,Castro,كاسترو,4,NTWS,4,NTWS,NTWS
3147,katAluwj_1,noun,catalogue,كَتالُوج,4,NTWS,4,NTWS,NTWS
1438,kAtAluwniyA_1,noun_prop,Catalonia,كاتالُونِيا,4,NTWS,4,NTWS,NTWS
3148,kAtidrAQiy~ap_1,noun,cathedral,كاتِدرائِيَّة,4,NTWS,4,NTWS,NTWS
6433,kAtoriyn_1,noun_prop,Catherine,كاتْرِين,4,NTWS,4,NTWS,NTWS
3149,katosAf_1,noun_prop,Katsav,كَتْساف,4,NTWS,4,NTWS,NTWS
3150,kAtoyuwcA_1,noun_prop,Katyusha,كاتْيُوشا,4,NTWS,4,NTWS,NTWS
7374,kAts_1,noun_prop,Katz,كاتس,4,NTWS,4,NTWS,NTWS
7373,kAts_2,noun_prop,Cats,كاتس,4,NTWS,4,NTWS,NTWS
14566,kaVA_1,noun,such;thus;so,كَذا,4,NTWS,4,NTWS,NTWS
3151,kAviriyn_1,noun_prop,Catherine,كاثِرِين,4,NTWS,4,NTWS,NTWS
3152,kaviyrAC_1,noun,tragacanth_(gum_substance);tragacanth_(gum_plant),كَثِيراء,4,NTWS,4,NTWS,NTWS
23996,kAvuwd_1,noun,cathode,كاثُود,4,NTWS,4,NTWS,NTWS
7375,kAvuwliykiy~_1,adj,Catholic;Catholics,كاثُولِيكِيّ,4,NTWS,4,NTWS,NTWS
7376,kAvuwliykiy~_1,noun,Catholic;Catholics,كاثُولِيكِيّ,4,NTWS,4,NTWS,NTWS
3153,kAwAy_1,noun_prop,Kawai,كاواي,4,NTWS,4,NTWS,NTWS
3154,kAwitc_1,noun,rubber,كاوِتش,4,NTWS,4,NTWS,NTWS
3155,kawitc_1,noun,rubber,كَوِتش,4,NTWS,4,NTWS,NTWS
302,kawrajap_1,noun,bulk;wholesale,كَورَجَة,4,NTWS,4,NTWS,NTWS
3156,kAwtocuq_1,noun,rubber,كاوتْشُق,4,NTWS,4,NTWS,NTWS
3157,kAylAhuwn_1,noun_prop,Kailahun,كايلاهُون,4,NTWS,4,NTWS,NTWS
3158,kayo_1,conj_sub,in_order_(to);so_(that);for;in_order_+_that;in_order_+_not_to,كَيْ,2,NTWS,4,NTWS,NTWS
3160,kayomA_1,conj_sub,in_order_to;for;in_order_+_that,كَيْما,2,NTWS,4,NTWS,NTWS
401,kayowAn_1,noun_prop,Saturn_(planet),كَيْوان,4,NTWS,4,NTWS,NTWS
3161,kAyzirsoluwtirn_1,noun_prop,Kaiserslautern,كايزِرسْلُوتِرن,4,NTWS,4,NTWS,NTWS
3162,kazaruwnap_1,noun,casserole,كَزَرُونَة,4,NTWS,4,NTWS,NTWS
3163,kAzaxiy~_1,adj,Kazakh,كازَخِيّ,4,NTWS,4,NTWS,NTWS
3164,kAzAxostAn_1,noun_prop,Kazakhstan,كازاخْستان,4,NTWS,4,NTWS,NTWS
7379,kAzAxostAniy~_1,adj,Kazakhstani,كازاخْستانِيّ,4,NTWS,4,NTWS,NTWS
7380,kAzAxostAniy~_1,noun,Kazakhstani,كازاخْستانِيّ,4,NTWS,4,NTWS,NTWS
3165,kAziynuw_1,noun,casino;nightclub,كازِينُو,4,NTWS,4,NTWS,NTWS
3166,kibriytiyd_1,noun,sulfide,كِبرِيتِيد,4,NTWS,4,NTWS,NTWS
3167,kibriytiyk_1,noun,sulfuric,كِبرِيتِيك,4,NTWS,4,NTWS,NTWS
3170,kiliym_1,noun,carpet;rug,كِلِيم,4,NTWS,4,NTWS,NTWS
3171,kinidiy_1,noun_prop,Kennedy,كِنِدِي,4,NTWS,4,NTWS,NTWS
3172,kiniysit_1,noun_prop,Knesset,كِنِيسِت,4,NTWS,4,NTWS,NTWS
3173,kinot_1,noun_prop,Kent,كِنْت,4,NTWS,4,NTWS,NTWS
3174,kiriyt_1,noun_prop,Crete,كِرِيت,4,NTWS,4,NTWS,NTWS
9909,kiroEAnap_1,noun_prop,Kir'ana,كِرْعانَة,4,NTWS,4,NTWS,NTWS
3175,kirosin~ap_1,noun,vetch_(plant),كِرْسِنَّة,4,NTWS,4,NTWS,NTWS
3176,kirowAt_1,noun_prop,Croats,كِرْوات,4,NTWS,4,NTWS,NTWS
3177,kiroyAt_1,noun_prop,Kiryat,كِرْيات,4,NTWS,4,NTWS,NTWS
3179,kiyahk_1,noun_prop,"Kiyahk_(4th_Coptic_month,_Dec._10-Jan._8)",كِيَهك,4,NTWS,4,NTWS,NTWS
3180,kiyAn_2,noun_prop,Qian,كِيان,4,NTWS,4,NTWS,NTWS
3181,kiyb_1,noun_prop,Cape,كِيب,4,NTWS,4,NTWS,NTWS
3182,kiybokuw_1,noun_prop,Kibko,كِيبْكُو,4,NTWS,4,NTWS,NTWS
7381,kiybuwts_1,noun,kibbutz,كِيبُوتس,4,NTWS,4,NTWS,NTWS
7382,kiybuwts_1,noun_prop,Kibbutz,كِيبُوتس,4,NTWS,4,NTWS,NTWS
3183,kiydomAn_1,noun_prop,Kidman,كِيدْمان,4,NTWS,4,NTWS,NTWS
3184,kiyfin_1,noun_prop,Kevin,كِيفِن,4,NTWS,4,NTWS,NTWS
3185,kiygAn_1,noun_prop,Keegan,كِيغان,4,NTWS,4,NTWS,NTWS
3186,kiyh_1,abbrev,K.,كِيه,4,NTWS,4,NTWS,NTWS
527,kiyiyf_1,noun_prop,Kiev,كِيِيف,4,NTWS,4,NTWS,NTWS
6678,kiyiyfuw_1,noun_prop,Chievo,كِيِيفُو,4,NTWS,4,NTWS,NTWS
3187,kiyliy_1,noun_prop,Kelly,كِيلِي,4,NTWS,4,NTWS,NTWS
3188,kiyluw_1,noun,kilo;kilogram,كِيلُو,4,NTWS,4,NTWS,NTWS
3189,kiyluwhiyrotz_1,noun,kilohertz;KHz,كِيلُوهِيرْتز,4,NTWS,4,NTWS,NTWS
3190,kiyluwjrAm_1,noun,kilogram,كِيلُوجرام,4,NTWS,4,NTWS,NTWS
3191,kiyluwmitr_1,noun,kilometer(s),كِيلُومِتر,4,NTWS,4,NTWS,NTWS
3192,kiyluwsiykl_1,noun,kilocycle,كِيلُوسِيكل,4,NTWS,4,NTWS,NTWS
3193,kiyluwwAT_1,noun,kilowatt,كِيلُوواط,4,NTWS,4,NTWS,NTWS
3194,kiym_1,noun_prop,Kim,كِيم,4,NTWS,4,NTWS,NTWS
517,kiymiyAC_1,noun,chemistry,كِيمِياء,4,NTWS,4,NTWS,NTWS
6669,kiymiyAQiy~_1,adj,chemical,كِيمِيائِيّ,4,NTWS,4,NTWS,NTWS
6670,kiymiyAQiy~_2,adj,chemist,كِيمِيائِيّ,4,NTWS,4,NTWS,NTWS
3195,kiymiyAQiy~AT_1,noun,chemical,كِيمِيائِيّاط,4,NTWS,4,NTWS,NTWS
3196,kiyn_1,noun_prop,Ken,كِين,4,NTWS,4,NTWS,NTWS
3197,kiynA_1,noun,quinine,كِينا,4,NTWS,4,NTWS,NTWS
3198,kiyng_1,noun_prop,King,كِينغ,4,NTWS,4,NTWS,NTWS
3199,kiyngostuwn_1,noun_prop,Kingston;Kingstown,كِينغْستُون,4,NTWS,4,NTWS,NTWS
3200,kiyngz_1,noun_prop,Kings,كِينغز,4,NTWS,4,NTWS,NTWS
16157,kiyniy~_1,adj,Kenyan,كِينِيّ,4,NTWS,4,NTWS,NTWS
16158,kiyniy~_1,noun,Kenyan,كِينِيّ,4,NTWS,4,NTWS,NTWS
3201,kiyniyA_1,noun_prop,Kenya,كِينِيا,4,NTWS,4,NTWS,NTWS
3202,kiyniydiy_1,noun_prop,Kennedy,كِينِيدِي,4,NTWS,4,NTWS,NTWS
3203,kiyniyn_1,noun,quinine,كِينِين,4,NTWS,4,NTWS,NTWS
12135,kiyniyt_1,noun_prop,Kenneth,كِينِيت,4,NTWS,4,NTWS,NTWS
3204,kiynj_1,noun_prop,King,كِينج,4,NTWS,4,NTWS,NTWS
3205,kiynocAsA_1,noun_prop,Kinshasa,كِينْشاسا,4,NTWS,4,NTWS,NTWS
3206,kiyriyyinokuw_1,noun_prop,Kiriyenko,كِيرِييِنْكُو,4,NTWS,4,NTWS,NTWS
3207,kiyruwsiyn_1,noun,kerosene,كِيرُوسِين,4,NTWS,4,NTWS,NTWS
3208,kiysinojir_1,noun_prop,Kissinger,كِيسِنْجِر,4,NTWS,4,NTWS,NTWS
3209,kiysuwfiym_1,noun_prop,Kissufim,كِيسُوفِيم,4,NTWS,4,NTWS,NTWS
3210,kiyt_1,noun_prop,Kate,كِيت,4,NTWS,4,NTWS,NTWS
3211,kiytA_1,noun_prop,Keita,كِيتا,4,NTWS,4,NTWS,NTWS
480,kiytciy_1,noun_prop,Kiichi,كِيتشِي,4,NTWS,4,NTWS,NTWS
3212,kiytiy_1,noun_prop,Kitty,كِيتِي,4,NTWS,4,NTWS,NTWS
3213,kiyuwbiyd_1,noun_prop,Cupid,كِيُوبِيد,4,NTWS,4,NTWS,NTWS
